variable_name,units,value,data_reference
E_K_tube_A_aorta_abdominal_5,J_per_m3,400000,ADAN_86
K_m_K_tube_A_aorta_abdominal_5,Js_per_m3,30000,Toro_2021
E_K_tube_A_aorta_abdominal_6,J_per_m3,400000,ADAN_86
K_m_K_tube_A_aorta_abdominal_6,Js_per_m3,30000,Toro_2021
E_K_tube_A_common_iliac_L,J_per_m3,400000,ADAN_86
K_m_K_tube_A_common_iliac_L,Js_per_m3,30000,Toro_2021
E_K_tube_A_common_iliac_R,J_per_m3,400000,ADAN_86
K_m_K_tube_A_common_iliac_R,Js_per_m3,30000,Toro_2021
q_0_par,m3,0,user_defined_TO_DO
R_par,Js_per_m6,10664000,Blanco_2013_Table_8
C_par,m6_per_J,3.09077E-10,to_be_identified
I_par,Js2_per_m6,0.000001,Blanco_2013_Table_8
u_ext_par,J_per_m3,0,user_defined
u_0_par,J_per_m3,1463,Mynard&Smolich_2015_assumedRefOf11mmHg
q_0_pvn,m3,0,user_defined_TO_DO
R_pvn,Js_per_m6,1333000,Blanco_2013_Table_8
C_pvn,m6_per_J,0.0000000060015,to_be_identified
I_pvn,Js2_per_m6,0.000001,Blanco_2013_Table_8
u_ext_pvn,J_per_m3,0,user_defined
u_0_pvn,J_per_m3,1330,Mynard&Smolich_2015_assumedRefOf10mmHg
